song_name,og_artist,badword,kb_idx,numOccurKB,og_idx,numOccurOG,data,category,anchored,year,isCensored,isPresent,ogCase1,kbReplace1,jdCheck,forQuiz,noEdit,dropSong,replaceSong
castle on the hill,Ed Sheeran,clothes,97,0,588,1,first,sexual,^clothes$,2017,1,1,One friend left to sell clothes,"And I'm on my way, I still remember",CUTS VERSE,,,,
castle on the hill,Ed Sheeran,drink,97,0,588,1,first,alcohol & drugs,^drink,2017,1,1,We'd buy cheap spirits and drink them straight,We'd buy cheap toys and then they'd break,We'd buy cheap toys and then they'd break,,,,
castle on the hill,Ed Sheeran,drunk,97,0,588,1,first,alcohol & drugs,^drunk,2017,1,1,Running from the law through the backfields and getting drunk with my friends,Running down the road through the back fields and hanging out with my friends,Running down the road through the back fields and hanging out with my friends,,,,
castle on the hill,Ed Sheeran,kiss,97,0,588,1,first,sexual,^kiss,2017,1,1,"Had my first kiss on a Friday night, I don't reckon that I did it right","Had my first job on a Friday night, I don't reckon I did it right","Had my first job on a Friday night, I don't reckon I did it right",,,,
castle on the hill,Ed Sheeran,overdose,97,0,588,1,first,alcohol & drugs,^overdose,2017,1,1,One's brother overdosed,"And I miss the way you make me feel, it's real",CUTS VERSE,,,,
castle on the hill,Ed Sheeran,smoking,97,0,588,1,first,alcohol & drugs,^smoking,2017,1,1,Fifteen years old and smoking hand-rolled cigarettes,"Once we got older, hoping the fun never ends","Once we got older, hoping the fun never ends",,,,
castle on the hill,Ed Sheeran,spirits,97,0,588,1,first,alcohol & drugs,^spirits$,2017,1,1,We'd buy cheap spirits and drink them straight,We'd buy cheap toys and then they'd break,We'd buy cheap toys and then they'd break,,,,
chained to the rhythm,Katy Perry,drink,99,0,589,5,first,alcohol & drugs,^drink,2017,1,1,"Drink, this one is on me","Dance, this one is on me","Dance, this one is on me",,,,
chained to the rhythm,Katy Perry,high,99,0,589,1,first,alcohol & drugs,^high$,2017,1,1,"Ay, up in your high place, liars","Come on, turn it up, keep it on repeat",CUTS VERSE,,,,
chicken noodle soup,Genius English Translations,gang,102,0,93,1,first,violence,^gang,2007,1,1,"From Gwangju, one gang of you-know-what","Chicken noodle soup, chicken noodle soup",CUTS VERSE,,,Y,
chicken noodle soup,Genius English Translations,freak,102,0,93,1,first,sexual,^freak,2007,1,1,"Face of a saint, but freaky","All the world, clear it out",CUTS VERSE,,,Y,
chicken noodle soup,Genius English Translations,sake,102,0,93,1,first,alcohol & drugs,^sake$,2007,1,1,"Still do the work everyday, ASAP, for my own sake (Woah)","And let it rain, and clear it out",CUTS VERSE,,,Y,
chicken noodle soup,Genius English Translations,woman,102,0,93,1,first,identity,^woman$,2007,1,1,"Where I was born, they didn’t think a woman was going to stand out","Downtown, clear it out",CUTS VERSE,,,Y,
chicken noodle soup,Genius English Translations,women,102,0,93,1,first,identity,^women$,2007,1,1,None of these women have the flow that Becky has,"Chicken noodle soup, chicken noodle soup",CUTS VERSE,,,Y,
close to me,Ellie Goulding & Diplo,bitch,106,0,97,1,first,profanity,^bitch,2019,1,1,"I had to cut my bitch off, she bein' stubborn (Stubborn)","I had to cut my words off, I'm bein' stubborn (Stubborn)","I had to cut my words off, I'm bein' stubborn (Stubborn)",,,,
close to me,Ellie Goulding & Diplo,body,106,1,97,7,first,sexual,^body$,2019,1,1,And I don't wanna be somebody without your body,And I don't wanna be somebody without somebody,And I don't wanna be somebody without somebody,,,,
close to me,Ellie Goulding & Diplo,fuck,106,0,97,1,first,profanity,fuck,2019,1,1,"I make it known I fuck with you, not undercover ('Cover)","I make it known I hang with you, not undercover ('Cover)","I make it known I hang with you, not undercover ('Cover)",,,,
closer,The Chainsmokers,bar,105,0,98,2,first,alcohol & drugs,^bar$,2017,1,1,Now you're lookin' pretty in a hotel bar,"No, I can't stop",Now you're looking pretty but you are so far,,,,
closer,The Chainsmokers,drink,105,0,98,1,first,alcohol & drugs,^drink,2017,1,1,I drink too much,I talk too much and that's an issue but I'm okay,I talk too much,,,,
closer,The Chainsmokers,tattoo,105,0,98,3,first,other,^tattoo,2017,1,1,Bite that tattoo on your shoulder,From your friends way back in Boulder,Brush that stress right off your shoulder,Y,,,
club can't handle me,Flo Rida,ball,107,1,99,2,first,other,^ball,2011,1,1,Ball out 'cause that's the business,They watchin' I know this,Fall out cause that's the business,,,,
clumsy,Fergie,god,108,0,100,1,first,other,^god,2008,1,1,"She can't help it, the girl can't help it (Oh, God!)",This love sick thing,"She can't help it, the girl can't help it, oh babe",,,,
cold,Maroon 5,cut,109,0,101,1,first,violence,^cut$,2017,1,1,"Now you tryna cut me off like a light switch, yeah",NA,CUTS VERSE,,,,
cold,Maroon 5,kiss,109,0,101,2,first,sexual,^kiss,2017,1,1,"Distant, when we're kissing","Distant, how we're living","Distant, how we're living",,,,
cold,Maroon 5,fuck,109,0,101,1,first,profanity,fuck,2017,1,1,You know how to fuck with me,You know how to confuse me,You know how to confuse me,,,,
cold,Maroon 5,sleep,109,0,101,4,first,sexual,^sleep,2017,1,1,Sleeping up under the covers,"Slippin' up, you're undiscovered","Slippin' up, you're undiscovered",,,,
cold water (ft. justin bieber & mø),Major Lazer,high,NA,0,102,1,first,alcohol & drugs,^high$,2016,1,1,"Everybody gets high sometimes, you know",NA,,,,Y,
cold water (ft. justin bieber & mø),Major Lazer,fight,NA,0,102,1,first,violence,^fight,2016,1,1,You shouldn't be fighting on your own,NA,,,,Y,
come & get it,Selena Gomez,addict,112,0,103,2,first,alcohol & drugs,^addict,2013,1,1,"Maybe I'm addicted for life, no lie",When you're ready come and get it,"Maybe it's really love for life, no lie",,,,
come & get it,Selena Gomez,death,112,0,103,1,first,violence,^death$,2013,1,1,This love will be the death of me,NA,CUTS VERSE,,,,
come & get it,Selena Gomez,die,112,0,103,1,first,violence,^die$,2013,1,1,But I know I'll die happily,NA,CUTS VERSE,,,,
come clean,Hilary Duff,sanity,111,3,104,4,first,other,^sanity$,2004,1,1,Let it wash away my sanity,"Cause I wanna feel the thunder, I wanna scream","Let it wash away, my sanity",,Y,,
come on over baby,Christina Aguilera,crazy,113,2,105,5,first,other,^crazy$,2002,1,1,All I want is you (you know you make me go crazy),"All I want is you, now baby, don't be shy","All I want is you, you know you make me go crazy",,Y,,
come on over baby,Christina Aguilera,sex,113,1,105,2,first,sexual,^sex,2002,1,1,I'm not just talking about your sexuality (your sexuality),About your sexuality,I'm not just talking about your sexuality,Y,Y,,
confident,Demi Lovato,bitch,115,0,107,1,first,profanity,^bitch,2016,1,1,"Bitch, I run this show",Now I’m letting go,Yeah I run this show,,,,
confident,Demi Lovato,freak,115,0,107,1,first,sexual,^freak,2016,1,1,"I used to hold my freak back, now I'm letting go",And you better come to play,"I used to hold myself back, now I'm letting go",,,,
congratulations,Post Malone,addict,116,0,108,1,first,alcohol & drugs,^addict,2017,1,1,"I be itching like a addict, yeah","But they didn't know me last year, yeah","I be itching gotta have it, yeah",,,,
congratulations,Post Malone,champagne,116,0,108,2,first,alcohol & drugs,^champagne$,2017,1,1,"Big rings (Ooh), champagne (Champagne)",They said I wouldn't be nothing,CUTS VERSE,,,,
congratulations,Post Malone,ball,116,1,108,6,first,other,^ball,2017,1,1,"Everyone countin' on me, drop the ball, yuh (Yeah-yeah-yeah, yeah-yeah-yeah)","My momma called, seen you on TV, son",CUTS VERSE,,,,
congratulations,Post Malone,bitch,116,0,108,1,first,profanity,^bitch,2017,1,1,"I'm surrounded, twenty bad bitches, yeah","If you go with winning, put your hands up in the sky","I'm surrounded by all my friends, yeah",,,,
congratulations,Post Malone,pot,116,0,108,1,first,alcohol & drugs,^pot$,2017,1,1,"Pot so big, call it Super Bowl (Super Bowl)","They ain't never had the dedication (uh, ayy)",CUTS VERSE,,,,
congratulations,Post Malone,lighter,116,0,108,1,first,alcohol & drugs,^lighter,2017,1,1,"If you fuck with winning, put your lighters to the sky",I dreamed it all ever since I was young,"If you go with winning, put your hands up in the sky",,,,
congratulations,Post Malone,fuck,116,0,108,1,first,profanity,fuck,2017,1,1,"If you fuck with winning, put your lighters to the sky",I dreamed it all ever since I was young,"If you go with winning, put your hands up in the sky",,,,
congratulations,Post Malone,lighters,116,0,108,1,first,alcohol & drugs,^lighters,2017,1,1,"If you fuck with winning, put your lighters to the sky",I dreamed it all ever since I was young,"If you go with winning, put your hands up in the sky",,,,
congratulations,Post Malone,nigga,116,0,108,2,first,profanity,^nigga,2017,1,1,"Young nigga, young nigga, graduation (Yeah)",You know where I'm from (ayy),CUTS VERSE,,,,
congratulations,Post Malone,shit,116,0,108,3,first,profanity,^shit,2017,1,1,Said shit done changed ever since we was on,They said I wouldn't be nothing,Said things done changed ever since we was on,,,,
cool,Jonas Brothers,dammit,117,0,109,7,first,profanity,^dammit$,2019,1,1,"Well, dammit, I'm feelin' so cool, yeah",Everything is going right,"Yeah, you know I'm feelin' so cool, yeah",,,,
cool,Jonas Brothers,high,117,0,109,1,first,alcohol & drugs,^high$,2019,1,1,I'm feelin' high like a late night summer of last year (Yeah),And it's such a miracle that you and me are still good friends,I'm feelin' cool like a late night summer of last year (Yeah),,,,
cool,Jonas Brothers,bottle,117,0,109,3,first,alcohol & drugs,^bottle,2019,1,1,"It's like, ooh (Ooh), maybe I should bottle my moves (Moves)",The dreaming days where the mess was made,"It's like, ooh (Ooh), maybe I should bottle my moves (Moves)",,Y,,
cool,Jonas Brothers,man,117,0,109,1,first,identity,^man$,2019,1,1,"Lights are green, man, they look like palm trees",I know we're cool I know we're cool,"Lights are green, man, they look like palm trees",,Y,,
cool,Jonas Brothers,dress,117,0,109,1,first,sexual,^dress$,2019,1,1,Standin' there with the red dress on ya,After all that we've been through,Standin' there with the red dress on ya,,Y,,
cooler than me,Mike Posner,shit,118,0,111,1,first,profanity,^shit,2011,1,1,And you wear 'em around like it ain't shit,And you wear them around like it ain't it,And you wear them around like it ain't it,,,,
crazy for this girl,Evan & Jaron,crazy,122,4,113,8,first,other,^crazy$,2002,1,1,I'm crazy for this girl,And as she carries on without a doubt,I'm crazy for this girl,,Y,,
crazy in love,Beyoncé,touch,123,7,592,9,first,sexual,^touch,2004,1,1,I touch on you more and more every time,I touch on you more and more every time,I touch on you more and more every time,,Y,,
crazy in love,Beyoncé,man,123,0,592,1,first,identity,^man$,2004,1,1,I shake phonies man you can't get next to,The genuine article; I do not sing though,"I shake phonies, man; you can't get next to",,Y,,
crazy in love,Beyoncé,war,123,0,592,1,first,violence,^war$,2004,1,1,"A star like Ringo, war like a Green Beret",Crazy bring ya whole set,"A star like Ringo, roll like a green beret",,,,
cruise,Florida Georgia Line,bikini,124,0,114,1,first,sexual,^bikini,2014,1,1,"Yeah, when I first saw that bikini top on her","BOY SOLO- Yeah, when I first saw that pretty smile on her ","Yeah, when I first saw that pretty smile on her ",,,,
cruise,Florida Georgia Line,blow,124,2,114,4,first,alcohol & drugs,^blow,2014,1,1,Down a back road blowing stop signs through the middle,Every little farm town with you,Down a back road blowin' thru pines through the middle ,,,,
cruise,Florida Georgia Line,chest,124,0,114,1,first,sexual,^chest,2014,1,1,"Girl, you sure got the beat in my chest bumping", Would look a heck of a lot better with us up in it  Come on!,CUTS VERSE,,,,
cruise,Florida Georgia Line,hell,124,0,114,4,first,profanity,^hell$,2014,1,1,Would look a hell of a lot better with you up in it,(Spoken) come on!,Would look a heck of a lot better with us up in it,,,,
cruise,Florida Georgia Line,man,124,0,114,1,first,identity,^man$,2014,1,1,"Because it felt so right, her and I, man, we felt so right",Down a back road thru pines signs through the middle ,CUTS VERSE,,,,
cruise,Florida Georgia Line,sippin,124,0,114,1,first,alcohol & drugs,^sippin,2014,1,1,She was sipping on Southern and singing Marshall Tucker,"I got my windows down, and the radio up, get your radio up",She was talkin all southern and sining Marshall Tucker,,,,
cupid's chokehold / breakfast in america (ft. patrick stump),Gym Class Heroes,gun,NA,0,118,1,first,violence,^gun$,2007,1,1,I'd be one nocturnal son of a gun,NA,,,,Y,
cupid's chokehold / breakfast in america (ft. patrick stump),Gym Class Heroes,man,NA,0,118,2,first,identity,^man$,2007,1,1,Annoying old man bite his tongue (I'm not done),NA,,,,Y,
cupid's chokehold / breakfast in america (ft. patrick stump),Gym Class Heroes,skin,NA,0,118,1,first,sexual,^skin$,2007,1,1,"She's got porcelain skin, of course she's a ten",NA,,,,Y,
cupid's chokehold / breakfast in america (ft. patrick stump),Gym Class Heroes,tongue,NA,0,118,1,first,sexual,^tongue,2007,1,1,Annoying old man bite his tongue (I'm not done),NA,,,,Y,
cups,Anna Kendrick,bottle,127,0,119,1,first,alcohol & drugs,^bottle,2014,1,1,Two bottle'a whiskey for the way,I got my memories for the way,I got my memories for the way,,,,
cups,Anna Kendrick,whiskey,127,0,119,1,first,alcohol & drugs,^whiskey,2014,1,1,Two bottle'a whiskey for the way,I got my memories for the way,I got my memories for the way,,,,
damaged,Danity Kane,pray,128,0,120,1,first,other,^pray,2008,1,1,"(That makes you pray, makes you cry)",NA,CUTS VERSE,,,,
dance again,Jennifer Lopez,bless,129,0,121,1,first,other,^bless,2012,1,1,"But I told them, 'hallelujah, have a blessed day'",NA,CUTS VERSE,,,,
dance again,Jennifer Lopez,dirty,129,0,121,1,first,sexual,^dirty$,2012,1,1,I'm a old dirty dog all day,I find it so stupid,CUTS VERSE,,,,
dance again,Jennifer Lopez,chest,129,0,121,1,first,sexual,^chest,2012,1,1,Mami let me open your treasure chest,NA,CUTS VERSE,,,,
dance again,Jennifer Lopez,death,129,0,121,1,first,violence,^death$,2012,1,1,"Playboy to the death (uh, yes)",NA,CUTS VERSE,,,,
dance again,Jennifer Lopez,lips,129,0,121,1,first,sexual,^lips$,2012,1,1,"Your lips taste like heaven, so why should I stop?",(Let's do it do it do it),"Your song is like heaven, so why should I stop?",,,,
dance again,Jennifer Lopez,women,129,0,121,1,first,identity,^women$,2012,1,1,Make women comfortable,NA,CUTS VERSE,,,,
dance again,Jennifer Lopez,woman,129,0,121,1,first,identity,^woman$,2012,1,1,"Mr Worldwide, and the world's most beautiful woman","I wanna dance, with love, and dance again",CUTS VERSE,,,,
dark horse,Katy Perry,addict,131,0,122,1,first,alcohol & drugs,^addict,2014,1,1,"But lil mama so dope, I messed around and got addicted",NA,CUTS VERSE,,,,
dark horse,Katy Perry,bedroom,131,0,122,1,first,sexual,^bedroom,2014,1,1,"She ride me like a roller coaster, turn the bedroom into a fair (A fair)",NA,CUTS VERSE,,,,
dark horse,Katy Perry,coma,131,0,122,1,first,other,^coma$,2014,1,1,"She can be my sleeping beauty, I'm gon' put her in a coma (Woo!)",NA,CUTS VERSE,,,,
dark horse,Katy Perry,damn,131,0,122,1,first,profanity,^damn,2014,1,1,"Damn, I think I love her, shawty's so bad, I'm sprung and I don't care",NA,CUTS VERSE,,,,
dark horse,Katy Perry,dope,131,0,122,1,first,alcohol & drugs,^dope,2014,1,1,"But lil mama so dope, I messed around and got addicted",NA,CUTS VERSE,,,,
dark horse,Katy Perry,drug,131,0,122,1,first,alcohol & drugs,^drug,2014,1,1,"Her love is like a drug, I was tryna hit it and quit it",NA,CUTS VERSE,,,,
dark horse,Katy Perry,sleep,131,0,122,1,first,sexual,^sleep,2014,1,1,"She can be my sleeping beauty, I'm gon' put her in a coma (Woo!)",NA,CUTS VERSE,,,,
diamonds,Rihanna,ecstasy,132,0,124,2,first,alcohol & drugs,^ecstasy,2013,1,1,A vision of ecstasy,A vision of learning,A vision of learning,,,,
diamonds,Rihanna,molly,132,0,124,1,first,alcohol & drugs,^molly$,2013,1,1,As we moonshine and molly,We're like diamonds in the sky,As we sing in melodey,,,,
diamonds,Rihanna,moonshine,132,0,124,1,first,alcohol & drugs,^moonshine,2013,1,1,As we moonshine and molly,We're like diamonds in the sky,As we sing in melodey,,,,
dilemma,Nelly,crazy,133,10,125,11,first,other,^crazy$,2003,1,1,"Boy, you know I'm crazy over you",All I think about is you,"Boy, ya know I'm crazy over you",,Y,,
disturbia,Rihanna,crazy,134,0,126,1,first,other,^crazy$,2009,1,1,(I'm goin' crazy now),It can creep up inside you and consume you,CUTS VERSE,,,,
