"song_name","og_artist","badword","kb_idx","numOccurKB","og_idx","numOccurOG","data","category","anchored","year","isCensored","isPresent","ogCase1","kbReplace1"
"centuries","Fall Out Boy","die","NA","0","88","1","first","violence","^die$","2015","1","1","Until you die for me, as long as there's a light, my shadow's over you",NA
"centuries","Fall Out Boy","poison","NA","0","88","1","first","violence","^poison","2015","1","1","We are the poisoned youth",NA
"centuries","Fall Out Boy","amnesia","NA","0","88","1","first","other","^amnesia","2015","1","1","Cause I am the opposite of amnesia",NA
"centuries","Fall Out Boy","thigh","NA","0","88","1","first","sexual","^thigh","2015","1","1","Bruises on your thighs like my fingerprints",NA
"chained to the rhythm","Katy Perry","drink","99","0","589","5","first","alcohol & drugs","^drink","2017","1","1","Drink, this one is on me","Dance, this one is on me"
"chained to the rhythm","Katy Perry","high","99","0","589","1","first","alcohol & drugs","^high$","2017","1","1","Ay, up in your high place, liars","Come on, turn it up, keep it on repeat"
"chariot","Gavin DeGraw","body","NA","0","89","1","first","sexual","^body$","2006","1","1","Body rise",NA
"chariot","Gavin DeGraw","pour","NA","0","89","1","first","alcohol & drugs","^pour","2006","1","1","It's pouring over the sides",NA
"chariot","Gavin DeGraw","touch","NA","0","89","1","first","sexual","^touch","2006","1","1","I said to myself, ""we all lost touch""",NA
"cheap thrills","Sia","high","NA","0","91","1","first","alcohol & drugs","^high$","2016","1","1","Gotta paint my nails, put my high heels on",NA
"chicken noodle soup","Genius English Translations","freak","102","0","93","1","first","sexual","^freak","2007","1","1","Face of a saint, but freaky","All the world, clear it out"
"chicken noodle soup","Genius English Translations","gang","102","0","93","1","first","violence","^gang","2007","1","1","From Gwangju, one gang of you-know-what","Chicken noodle soup, chicken noodle soup"
"chicken noodle soup","Genius English Translations","woman","102","0","93","1","first","identity","^woman$","2007","1","1","Where I was born, they didn’t think a woman was going to stand out","Downtown, clear it out"
"chicken noodle soup","Genius English Translations","sake","102","0","93","1","first","alcohol & drugs","^sake$","2007","1","1","Still do the work everyday, ASAP, for my own sake (Woah)","And let it rain, and clear it out"
"chicken noodle soup","Genius English Translations","women","102","0","93","1","first","identity","^women$","2007","1","1","None of these women have the flow that Becky has","Chicken noodle soup, chicken noodle soup"
"cinderella","The Cheetah Girls","slay","NA","0","94","2","first","violence","^slay","2004","1","1","I can slay (I can slay) my own dragons (my own dragons)",NA
"cinderella","The Cheetah Girls","bed","NA","0","94","2","first","sexual","^bed$","2004","1","1","My mama used to tuck me into bed",NA
"cinderella","The Cheetah Girls","body","NA","0","94","1","first","sexual","^body$","2004","1","1",NA,NA
"close to me","Ellie Goulding & Diplo","bitch","106","0","97","1","first","profanity","^bitch","2019","1","1","I had to cut my bitch off, she bein' stubborn (Stubborn)","I had to cut my words off, I'm bein' stubborn (Stubborn)"
"close to me","Ellie Goulding & Diplo","body","106","1","97","7","first","sexual","^body$","2019","1","1","And I don't wanna be somebody without your body","And I don't wanna be somebody without somebody"
"close to me","Ellie Goulding & Diplo","fuck","106","0","97","1","first","profanity","fuck","2019","1","1","I make it known I fuck with you, not undercover ('Cover)","I make it known I hang with you, not undercover ('Cover)"
"closer","The Chainsmokers","bar","105","0","98","2","first","alcohol & drugs","^bar$","2017","1","1","Now you're lookin' pretty in a hotel bar","No, I can't stop"
"closer","The Chainsmokers","drink","105","0","98","1","first","alcohol & drugs","^drink","2017","1","1","I drink too much","I talk too much and that's an issue but I'm okay"
"closer","The Chainsmokers","tattoo","105","0","98","3","first","other","^tattoo","2017","1","1","Bite that tattoo on your shoulder","From your friends way back in Boulder"
"club can't handle me","Flo Rida","ball","107","1","99","2","first","other","^ball","2011","1","1","Ball out 'cause that's the business","They watchin' I know this"
"clumsy","Fergie","god","108","0","100","1","first","other","^god","2008","1","1","She can't help it, the girl can't help it (Oh, God!)","This love sick thing"
"cold","Maroon 5","fuck","109","0","101","1","first","profanity","fuck","2017","1","1","You know how to fuck with me","You know how to confuse me"
"cold","Maroon 5","cut","109","0","101","1","first","violence","^cut$","2017","1","1","Now you tryna cut me off like a light switch, yeah",NA
"cold","Maroon 5","kiss","109","0","101","2","first","sexual","^kiss","2017","1","1","Distant, when we're kissing","Distant, how we're living"
"cold","Maroon 5","sleep","109","0","101","4","first","sexual","^sleep","2017","1","1","Sleeping up under the covers","Slippin' up, you're undiscovered"
"cold water (ft. justin bieber & mø)","Major Lazer","high","NA","0","102","1","first","alcohol & drugs","^high$","2016","1","1","Everybody gets high sometimes, you know",NA
"cold water (ft. justin bieber & mø)","Major Lazer","fight","NA","0","102","1","first","violence","^fight","2016","1","1","You shouldn't be fighting on your own",NA
"come & get it","Selena Gomez","addict","112","0","103","2","first","alcohol & drugs","^addict","2013","1","1","Maybe I'm addicted for life, no lie","When you're ready come and get it"
"come & get it","Selena Gomez","death","112","0","103","1","first","violence","^death$","2013","1","1","This love will be the death of me",NA
"come & get it","Selena Gomez","die","112","0","103","1","first","violence","^die$","2013","1","1","But I know I'll die happily",NA
"come clean","Hilary Duff","sanity","111","3","104","4","first","other","^sanity$","2004","1","1","Let it wash away my sanity","'Cause I wanna feel the thunder, I wanna scream"
"come on over baby","Christina Aguilera","crazy","113","2","105","5","first","other","^crazy$","2002","1","1",NA,NA
"come on over baby","Christina Aguilera","sex","113","1","105","2","first","sexual","^sex","2002","1","1","I'm not just talking about your sexuality (your sexuality)","About your sexuality"
"confident","Demi Lovato","bitch","115","0","107","1","first","profanity","^bitch","2016","1","1","Bitch, I run this show","Now I’m letting go"
"confident","Demi Lovato","freak","115","0","107","1","first","sexual","^freak","2016","1","1","I used to hold my freak back, now I'm letting go","And you better come to play"
"congratulations","Post Malone","addict","116","0","108","1","first","alcohol & drugs","^addict","2017","1","1","I be itching like a addict, yeah","But they didn't know me last year, yeah"
"congratulations","Post Malone","ball","116","1","108","6","first","other","^ball","2017","1","1","Everyone countin' on me, drop the ball, yuh (Yeah-yeah-yeah, yeah-yeah-yeah)","My momma called, seen you on TV, son"
"congratulations","Post Malone","bitch","116","0","108","1","first","profanity","^bitch","2017","1","1","I'm surrounded, twenty bad bitches, yeah","If you go with winning, put your hands up in the sky"
"congratulations","Post Malone","champagne","116","0","108","2","first","alcohol & drugs","^champagne$","2017","1","1","Big rings (Ooh), champagne (Champagne)","They said I wouldn't be nothing"
"congratulations","Post Malone","nigga","116","0","108","2","first","profanity","^nigga","2017","1","1","Young nigga, young nigga, graduation (Yeah)","You know where I'm from (ayy)"
"congratulations","Post Malone","fuck","116","0","108","1","first","profanity","fuck","2017","1","1","If you fuck with winning, put your lighters to the sky","I dreamed it all ever since I was young"
"congratulations","Post Malone","lighters","116","0","108","1","first","alcohol & drugs","^lighters","2017","1","1","If you fuck with winning, put your lighters to the sky","I dreamed it all ever since I was young"
"congratulations","Post Malone","pot","116","0","108","1","first","alcohol & drugs","^pot$","2017","1","1","Pot so big, call it Super Bowl (Super Bowl)","They ain't never had the dedication (uh, ayy)"
"congratulations","Post Malone","lighter","116","0","108","1","first","alcohol & drugs","^lighter","2017","1","1","If you fuck with winning, put your lighters to the sky","I dreamed it all ever since I was young"
"congratulations","Post Malone","shit","116","0","108","3","first","profanity","^shit","2017","1","1","Said shit done changed ever since we was on","They said I wouldn't be nothing"
"cool","Jonas Brothers","man","117","0","109","1","first","identity","^man$","2019","1","1",NA,NA
"cool","Jonas Brothers","dammit","117","0","109","7","first","profanity","^dammit$","2019","1","1",NA,NA
"cool","Jonas Brothers","dress","117","0","109","1","first","sexual","^dress$","2019","1","1","Standin' there with the red dress on ya","After all that we've been through"
"cool","Jonas Brothers","bottle","117","0","109","3","first","alcohol & drugs","^bottle","2019","1","1","It's like, ooh (Ooh), maybe I should bottle my moves (Moves)","The dreaming days where the mess was made"
"cool","Jonas Brothers","high","117","0","109","1","first","alcohol & drugs","^high$","2019","1","1","I'm feelin' high like a late night summer of last year (Yeah)","And it's such a miracle that you and me are still good friends"
"cooler than me","Mike Posner","shit","118","0","111","1","first","profanity","^shit","2011","1","1","And you wear 'em around like it ain't shit","And you wear them around like it ain't it"
"crazy for this girl","Evan & Jaron","crazy","122","4","113","8","first","other","^crazy$","2002","1","1","I'm crazy for this girl","And as she carries on without a doubt"
"crazy in love","Beyoncé","man","123","0","592","1","first","identity","^man$","2004","1","1","I shake phonies man you can't get next to","The genuine article; I do not sing though"
"crazy in love","Beyoncé","touch","123","7","592","9","first","sexual","^touch","2004","1","1","I touch on you more and more every time","I touch on you more and more every time"
"crazy in love","Beyoncé","war","123","0","592","1","first","violence","^war$","2004","1","1","A star like Ringo, war like a Green Beret","Crazy bring ya whole set"
"cruise","Florida Georgia Line","bikini","124","0","114","1","first","sexual","^bikini","2014","1","1","Yeah, when I first saw that bikini top on her","BOY SOLO- Yeah, when I first saw that pretty smile on her "
"cruise","Florida Georgia Line","blow","124","2","114","4","first","alcohol & drugs","^blow","2014","1","1","Down a back road blowing stop signs through the middle","Every little farm town with you"
"cruise","Florida Georgia Line","chest","124","0","114","1","first","sexual","^chest","2014","1","1","Girl, you sure got the beat in my chest bumping"," Would look a heck of a lot better with us up in it  Come on!"
"cruise","Florida Georgia Line","man","124","0","114","1","first","identity","^man$","2014","1","1",NA,NA
"cruise","Florida Georgia Line","hell","124","0","114","4","first","profanity","^hell$","2014","1","1","Would look a hell of a lot better with you up in it","(Spoken) come on!"
"cruise","Florida Georgia Line","sippin","124","0","114","1","first","alcohol & drugs","^sippin","2014","1","1","She was sipping on Southern and singing Marshall Tucker","I got my windows down, and the radio up, get your radio up"
"cry me a river","Justin Timberlake","blow","NA","0","116","1","first","alcohol & drugs","^blow","2003","1","1","Then you may not have blown it",NA
"crying in the club","Camila Cabello","high","NA","0","117","2","first","alcohol & drugs","^high$","2017","1","1","Like you've never been so high",NA
"crying in the club","Camila Cabello","die","NA","0","117","3","first","violence","^die$","2017","1","1","You think that you'll die without him",NA
"crying in the club","Camila Cabello","faith","NA","0","117","3","first","other","^faith$","2017","1","1",NA,NA
"crying in the club","Camila Cabello","ecstasy","NA","0","117","3","first","alcohol & drugs","^ecstasy","2017","1","1","With a little faith, your tears turn to ecstasy",NA
