"kbID","song","kb_song_name","og_idx"
"158","trigger gun iggy blowohohoh","fancy",151
"159",NA,"far away",152
"159","far away","far away",152
"159","on","far away",152
"159","you","far away",152
"159","hell","far away",152
"159","it","far away",152
"159","so so","far away",152
"159","that i you","far away",152
"16","living","all i have",572
"16","love… ohohoh uh","all i have",572
"16","my go","all i have",572
"16","i understand just chillin","all i have",572
"16","actin","all i have",572
"16","leaving uh","all i have",572
"16","come on yo uh","all i have",572
"16","bouncing","all i have",572
"16","what want baby","all i have",572
"16","on now","all i have",572
"16","holding down","all i have",572
"16","good","all i have",572
"16","dont baby","all i have",572
"16","needing","all i have",572
"16","path chose","all i have",572
"16","your","all i have",572
"16","coming","all i have",572
"16","uh","all i have",572
"16","settling","all i have",572
"16","creepin","all i have",572
"16","yeah","all i have",572
"16","right","all i have",572
"16","here","all i have",572
"16","playing haha aw gaming want","all i have",572
"16","acting that","all i have",572
"16","oh homie","all i have",572
"16","beefin","all i have",572
"16","nothing","all i have",572
"16","chill","all i have",572
"16","way ahead baby go","all i have",572
"16","feeling bounce alone youre everything me you mean we mistakes sayin i still ill always","all i have",572
"160","hands","feel it still",153
"160","im kicks now","feel it still",153
"160","give that easy living goodbye hopes and dreams start flipping enemies wait until walls come down","feel it still",153
"161","well","feels",156
"161","pop pills","feels",156
"161","sucker for love","feels",156
"161","wearing","feels",156
"161","goddamn love make an entrance like getting paid or attention mixed wrong guys right intentions in same bed but still distance shes looking more consistency when stop gon find whats meant honestly too done hoes cut off all my exes x os old flings was preparing say want back parakeet fly firstclass through air airbnb best had comparing ima at at put on phone upload it itll get maximum views came clutch lipsticks phones wear fave cologne alone","feels",156
"161","woah woah no no afraid baby woah okay know","feels",156
"162","believe","feels like tonight",157
"162",NA,"feels like tonight",157
"162",NA,"feels like tonight",157
"162","everchanging","feels like tonight",157
"162","feels tonight","feels like tonight",157
"163","sleeve","feel so close",154
"164","when","feel this moment",155
"164","glowin","feel this moment",155
"164","my","feel this moment",155
"164","whoaoh","feel this moment",155
"164","on!","feel this moment",155
"164","está","feel this moment",155
"164","woo! moment!","feel this moment",155
"164","them","feel this moment",155
"164","bills os ohyays","feel this moment",155
"164",NA,"feel this moment",155
"164","tieups yeah","feel this moment",155
"164","‘cause","feel this moment",155
"164","with tie","feel this moment",155
"164","christian gris to","feel this moment",155
"164","now","feel this moment",155
"164","cmon on","feel this moment",155
"164","hah","feel this moment",155
"164","yeah","feel this moment",155
"164","brilliant brilliant","feel this moment",155
"164","schooled him schooled him","feel this moment",155
"164","than","feel this moment",155
"164","rick","feel this moment",155
"164","eah","feel this moment",155
"164","thats right","feel this moment",155
"164","stopwatch dalé come moment!","feel this moment",155
"165","heart open","fight song",159
"165","only have","fight song",159
"165","match","fight song",159
"165","an","fight song",159
"165",NA,"fight song",159
"165","deep","fight song",159
"165","hey! powers","fight song",159
"166","we","finesse",602
"166","all","finesse",602
"166","yeah","finesse",602
"166","i the","finesse",602
"166","do","finesse",602
"166","my baby","finesse",602
"166","on","finesse",602
"166","your measurements","finesse",602
"166","that shit down","finesse",602
"166","drippin in finesse","finesse",602
"166","now","finesse",602
"166","for","finesse",602
"166","way feels grind","finesse",602
"166","grab ladies","finesse",602
"166","lady fine tell","finesse",602
"166","she","finesse",602
"166","and","finesse",602
"166","like","finesse",602
"166","got","finesse",602
"166","to","finesse",602
"166","yeah girl hey us ayy feels you we them yeah on","finesse",602
"167","somebody call 911 shawty","fire burning",160
"167","on the dance floor wohoha fire","fire burning",160
"167","what a guann kingston","fire burning",160
"167","hey red one hey hey","fire burning",160
"167","thing","fire burning",160
"167","of","fire burning",160
"167","oha","fire burning",160
"167","pocket","fire burning",160
"167","tickleing","fire burning",160
"167","dropped it low thang","fire burning",160
"167","spend money her","fire burning",160
"167",NA,"fire burning",160
"167","cord","fire burning",160
"167","gon","fire burning",160
"167","floor wohoha","fire burning",160
"167","burning","fire burning",160
"167","body","fire burning",160
"167","in","fire burning",160
"167","taking home home","fire burning",160
"167","them legs","fire burning",160
"167","world make fellas run around exit from so boys want more around day outta way everybody sing more whats boy go","fire burning",160
"168","when","fireflies",161
"168","asleep","fireflies",161
"168","haha","fireflies",161
"168","jar jar jar","fireflies",161
"169","paperthin","firework",162
"169","you","firework",162
"169","in","firework",162
"169","aah
aah
aah","firework",162
"169","sky on your","firework",162
"169","them all awe awe","firework",162
"169",NA,"firework",162
"169",NA,"firework",162
"169","you","firework",162
"17","kickin","all of me",19
"17","youve","all of me",19
"17","spinnin no kiddin","all of me",19
"17","on","all of me",19
"17","beautiful","all of me",19
"17","under water","all of me",19
"17","youre","all of me",19
"17","mind cause","all of me",19
"17","curves","all of me",19
"17","beginnin","all of me",19
"17","lose winnin you ohoh","all of me",19
"17","many","all of me",19
"17","you","all of me",19
"17","too","all of me",19
"17","down around through","all of me",19
"17","singing","all of me",19
"17","for breathin oh","all of me",19
"17","all","all of me",19
"170","well","first time",163
"170","wherever","first time",163
"170","life","first time",163
"170","wrong but for time time","first time",163
"170","sky thats","first time",163
"171","well","float on",164
"171","and well","float on",164
"171","on anyway well","float on",164
"171","some sleight of hand","float on",164
"171","we","float on",164
"171","alright already no worry alright already alright if things end up heavy okay get heavy alright!","float on",164
"172","twentyfive","fly",165
"172","twentyfive","fly",166
"172",NA,"fly",165
"172",NA,"fly",166
"172",NA,"fly",165
"172",NA,"fly",166
"172","starting","fly",165
"172","starting","fly",166
"172","know has","fly",165
"172","know has","fly",166
"173","you","follow me",167
"173","singin","follow me",167
"173","youre","follow me",167
"173",NA,"follow me",167
"173","follow alright sea17837211","follow me",167
"174","one two three four hey","forever",168
"174","moving","forever",168
"174","yeah","forever",168
"174","ohoh","forever",168
"174","oh","forever",168
"174","yeah","forever",168
"174","ive","forever",168
"174","gon","forever",168
"174","oh oh","forever",168
"174","foreeever foreeever","forever",168
"174","oh","forever",168
"174","breaking","forever",168
"174","i","forever",168
"174","watch me","forever",168
"174","my feet baby","forever",168
"174","driving front seat","forever",168
"174","trust girl girl ive one night dance floor","forever",168
"174","night a long way down high off ground sending an angel bring heart","forever",168
"174","saying what
beautiful
lady no ifs ands or maybes releasing feeling amazing","forever",168
"174","fall girl yeah ohoh like life me ohohohohoh ohohoh forever ever ever","forever",168
"175","mmm mmm","forever and for always",603
"175","ohh","forever and for always",603
"175","hear heartbeat now it beating loud","forever and for always",603
"175",NA,"forever and for always",603
"175","that","forever and for always",603
"175","cause","forever and for always",603
"175","mmmm","forever and for always",603
"175","and way oh yeah","forever and for always",603
"175","oh","forever and for always",603
"175",NA,"forever and for always",603
"175","got keep you","forever and for always",603
"176","around","forget you",169
"176","forget
you ooh ooh ooh","forget you",169
"176","like: forget","forget you",169
"176",NA,"forget you",169
"176","yo","forget you",169
"176",NA,"forget you",169
"176","yes did like","forget you",169
"176","why lady! oh you ooh you
too
+whyyy
+whyyy
+lady
+oh!
+you!!
+oooh!
+love
+ooo
","forget you",169
"177","yeah im","for you i will (confidence)",604
"177",NA,"for you i will (confidence)",604
"177",NA,"for you i will (confidence)",604
"177","waterbed","for you i will (confidence)",604
"177","wanna","for you i will (confidence)",604
"177","want","for you i will (confidence)",604
"177","moon","for you i will (confidence)",604
"177",NA,"for you i will (confidence)",604
"178","oohoh oohwoh","friends",605
"178","lover","friends",605
"178","that shit","friends",605
"178",NA,"friends",605
"178","so","friends",605
"178","f******","friends",605
"178","get inside head no yeah uh ah","friends",605
"178","nowhere","friends",605
"179","corn cob","frosty the snowman",606
"179","fairy tale","frosty the snowman",606
"179","that","frosty the snowman",606
"179",NA,"frosty the snowman",606
"179","live","frosty the snowman",606
"179","lets +lets
 run
+well
 fun
 now
 before
 i
 melt
away
+away","frosty the snowman",606
"179","broom stick","frosty the snowman",606
"179","saying catch","frosty the snowman",606
"179","+catch
+me
 if
can!
+can!","frosty the snowman",606
"179","stop!","frosty the snowman",606
